,node_number,edge_number,graph,fw_node_wfs,bw_node_wfs,connected,fw_len,bw_len
3348,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3349,4,6,"move(1,2). move(1,4). move(2,4). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
3350,4,7,"move(1,2). move(1,4). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3351,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,2). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3352,4,6,"move(1,2). move(1,4). move(2,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3353,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3354,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3355,4,7,"move(1,2). move(1,4). move(2,4). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3356,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3357,4,7,"move(1,2). move(1,4). move(2,4). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3358,4,8,"move(1,2). move(1,4). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3359,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3360,4,9,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3361,4,5,"move(1,2). move(1,4). move(2,1). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3362,4,6,"move(1,2). move(1,3). move(1,4). move(2,1). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3363,4,6,"move(1,2). move(1,4). move(2,1). move(2,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3364,4,6,"move(1,2). move(1,4). move(2,1). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3365,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(4,1). move(4,2).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3366,4,7,"move(1,2). move(1,4). move(2,1). move(2,4). move(4,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3367,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3368,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3369,4,6,"move(1,2). move(1,4). move(2,1). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
3370,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3371,4,7,"move(1,2). move(1,4). move(2,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3372,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3373,4,7,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
3374,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3375,4,8,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3376,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3377,4,6,"move(1,2). move(1,4). move(2,1). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
3378,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,2). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3379,4,7,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
3380,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3381,4,8,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3382,4,7,"move(1,2). move(1,4). move(2,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3383,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3384,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3385,4,7,"move(1,2). move(1,4). move(2,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3386,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3387,4,8,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3388,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3389,4,8,"move(1,2). move(1,4). move(2,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3390,4,9,"move(1,2). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3391,4,3,"move(1,2). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3392,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3393,4,10,"move(1,2). move(1,3). move(1,4). move(2,1). move(2,4). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3394,4,4,"move(1,2). move(1,3). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3395,4,4,"move(1,2). move(3,1). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3396,4,5,"move(1,2). move(1,3). move(3,1). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3397,4,4,"move(1,2). move(1,4). move(3,1). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3398,4,5,"move(1,2). move(1,4). move(3,1). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3399,4,5,"move(1,2). move(1,3). move(1,4). move(3,1). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3400,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3401,4,4,"move(1,2). move(2,1). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3402,4,5,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3403,4,5,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3404,4,6,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,1).",{'draw'},{'draw'},SAT,1,1
3405,4,5,"move(1,2). move(2,1). move(3,1). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3406,4,6,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3407,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3408,4,4,"move(1,2). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3409,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3410,4,5,"move(1,2). move(1,3). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3411,4,5,"move(1,2). move(2,1). move(3,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3412,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3413,4,5,"move(1,2). move(3,1). move(3,2). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3414,4,6,"move(1,2). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3415,4,6,"move(1,2). move(1,3). move(3,1). move(3,2). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3416,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3417,4,5,"move(1,2). move(1,4). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3418,4,6,"move(1,2). move(1,4). move(3,1). move(3,2). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3419,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3420,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3421,4,6,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3422,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3423,4,4,"move(1,2). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3424,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
3425,4,5,"move(1,2). move(1,3). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3426,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3427,4,5,"move(1,2). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3428,4,5,"move(1,2). move(1,4). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3429,4,6,"move(1,2). move(1,3). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3430,4,6,"move(1,2). move(1,4). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3431,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3432,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3433,4,5,"move(1,2). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3434,4,6,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3435,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3436,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3437,4,6,"move(1,2). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3438,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3439,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3440,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3441,4,5,"move(1,2). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3442,4,6,"move(1,2). move(1,3). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3443,4,6,"move(1,2). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3444,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3445,4,6,"move(1,2). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3446,4,7,"move(1,2). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3447,4,7,"move(1,2). move(1,3). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3448,4,6,"move(1,2). move(1,4). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3449,4,8,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
3450,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3451,4,7,"move(1,2). move(1,4). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3452,4,8,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3453,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3454,4,8,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3455,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3456,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3457,4,4,"move(1,2). move(3,1). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3458,4,5,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3459,4,5,"move(1,2). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3460,4,6,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3461,4,5,"move(1,2). move(3,1). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3462,4,6,"move(1,2). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3463,4,6,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3464,4,5,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3465,4,7,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3466,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3467,4,6,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3468,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3469,4,6,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3470,4,7,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3471,4,8,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3472,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
3473,4,5,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3474,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3475,4,6,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3476,4,7,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3477,4,6,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3478,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3479,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3480,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3481,4,6,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3482,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3483,4,7,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3484,4,8,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3485,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3486,4,8,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3487,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3488,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3489,4,5,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3490,4,6,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3491,4,6,"move(1,2). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3492,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3493,4,6,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3494,4,7,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3495,4,7,"move(1,2). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3496,4,8,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3497,4,6,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3498,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1).","{'won', 'lost'}",{'draw'},SAT,2,1
3499,4,7,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
3500,4,8,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
3501,4,7,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3502,4,8,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
3503,4,8,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3504,4,6,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3505,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
3506,4,7,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3507,4,7,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3508,4,8,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3509,4,8,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3510,4,7,"move(1,2). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3511,4,9,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3512,4,8,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3513,4,7,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3514,4,8,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3515,4,8,"move(1,2). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3516,4,8,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3517,4,9,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3518,4,9,"move(1,2). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3519,4,10,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
3520,4,9,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
3521,4,4,"move(1,2). move(2,4). move(3,1). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3522,4,5,"move(1,2). move(1,3). move(2,4). move(3,1). move(4,1).",{'draw'},{'draw'},SAT,1,1
3523,4,5,"move(1,2). move(2,4). move(3,1). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3524,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3525,4,6,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3526,4,5,"move(1,2). move(2,4). move(3,1). move(3,2). move(4,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
3527,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(4,1).",{'draw'},{'draw'},SAT,1,1
3528,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,1).",{'draw'},{'draw'},SAT,1,1
3529,4,5,"move(1,2). move(2,4). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3530,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3531,4,6,"move(1,2). move(2,4). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3532,4,6,"move(1,2). move(2,4). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3533,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3534,4,7,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3535,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3536,4,8,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
3537,4,5,"move(1,2). move(2,4). move(3,1). move(4,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
